time,surge,heave,pitch,fair1,fair2,fair3,power,surge_tur,heave_tur,pitch_tur,fair1_tur,fair2_tur,fair3_tur,power_tur
195.4,14.53183662,-1.018730729,0.030706495,3294930,2080550,2093120,14.96413872,14.11970252,-1.033466044,0.056772373,3330050,2021420,2121090,14.57845612
195.42,14.53124511,-1.029011864,0.030716544,3295510,2081190,2093790,14.96405659,14.11854329,-1.043712433,0.056814275,3330650,2022500,2121730,14.57774275
195.44,14.53053188,-1.039259185,0.030727402,3296100,2081830,2094470,14.96397317,14.11726598,-1.053924778,0.05685683,3331250,2023660,2122420,14.57691587
195.46,14.52969699,-1.049471587,0.030739068,3296710,2082480,2095150,14.96388846,14.11587061,-1.06410195,0.056900035,3331810,2024900,2123160,14.57597062
195.48,14.52874049,-1.059647968,0.030751544,3297320,2083130,2095830,14.96380247,14.11435718,-1.074242847,0.056943892,3332400,2026160,2123940,14.57509808
195.5,14.52766245,-1.069787231,0.030764829,3297950,2083790,2096510,14.96371522,14.11272572,-1.084346396,0.056988409,3333020,2027410,2124730,14.57438432
195.52,14.52646296,-1.079888284,0.030778924,3298590,2084450,2097200,14.96362672,14.11097627,-1.094411541,0.057033593,3333680,2028650,2125550,14.57377206
195.54,14.52514212,-1.089950039,0.03079383,3299240,2085120,2097890,14.96353696,14.10910889,-1.104437243,0.057079451,3334370,2029890,2126360,14.57328578
195.56,14.52370004,-1.099971412,0.030809546,3299900,2085790,2098580,14.96344597,14.10712369,-1.11442247,0.057125986,3335110,2031110,2127150,14.57294129
195.58,14.52213685,-1.109951324,0.030826072,3300580,2086460,2099270,14.96335375,14.10502086,-1.124366187,0.057173199,3335890,2032300,2127920,14.57254888
195.6,14.5204527,-1.119888703,0.030843408,3301260,2087140,2099970,14.96326032,14.10280059,-1.134267343,0.057221083,3336680,2033480,2128700,14.57198686
195.62,14.51864773,-1.12978248,0.030861553,3301960,2087820,2100670,14.96316567,14.1004631,-1.14412488,0.057269628,3337510,2034630,2129450,14.57132902
195.64,14.51672213,-1.139631592,0.030880509,3302680,2088510,2101380,14.96306983,14.09800865,-1.153937739,0.057318835,3338430,2035690,2130160,14.57084977
195.66,14.51467607,-1.149434979,0.030900273,3303410,2089200,2102090,14.96297279,14.09543747,-1.163704863,0.05736871,3339430,2036690,2130830,14.57040699
195.68,14.51250975,-1.15919159,0.030920845,3304150,2089890,2102800,14.96287458,14.09274979,-1.173425196,0.057419254,3340490,2037620,2131480,14.57005848
195.7,14.51022339,-1.168900377,0.030942225,3304900,2090590,2103510,14.9627752,14.08994583,-1.183097701,0.057470472,3341600,2038500,2132110,14.56980061
195.72,14.5078172,-1.178560298,0.030964413,3305670,2091290,2104220,14.96267466,14.08702585,-1.192721358,0.057522364,3342770,2039310,2132700,14.5696467
195.74,14.50529144,-1.188170317,0.030987406,3306450,2092000,2104940,14.96257296,14.08399009,-1.202295157,0.057574937,3344010,2040050,2133280,14.56965806
195.76,14.50264636,-1.197729403,0.031011205,3307240,2092710,2105660,14.96247013,14.0808388,-1.211818087,0.057628196,3345290,2040750,2133840,14.5697637
195.78,14.49988222,-1.207236532,0.031035808,3308050,2093420,2106380,14.96236616,14.07757227,-1.221289137,0.057682146,3346620,2041380,2134390,14.57000904
195.8,14.49699931,-1.216690684,0.031061213,3308870,2094130,2107110,14.96226107,14.07419077,-1.2307073,0.057736794,3348020,2041960,2134930,14.57044423
195.82,14.49399792,-1.226090848,0.031087421,3309700,2094850,2107830,14.96215487,14.07069462,-1.240071572,0.057792149,3349480,2042480,2135460,14.57105335
195.84,14.49087836,-1.235436016,0.031114429,3310550,2095570,2108560,14.96204756,14.06708413,-1.249380961,0.057848224,3351050,2042920,2135980,14.5720837
195.86,14.48764096,-1.244725188,0.031142235,3311410,2096290,2109290,14.96193915,14.06335962,-1.258634499,0.057905036,3352700,2043290,2136480,14.57343656
195.88,14.48428606,-1.25395737,0.031170839,3312290,2097020,2110020,14.96182966,14.05952144,-1.267831221,0.057962595,3354420,2043640,2136970,14.57504723
195.9,14.480814,-1.263131574,0.031200239,3313180,2097740,2110750,14.96171908,14.05556997,-1.276970168,0.058020911,3356220,2043980,2137440,14.57691501
195.92,14.47722515,-1.272246819,0.031230432,3314080,2098470,2111490,14.96160744,14.05150563,-1.286050375,0.058079991,3358100,2044310,2137880,14.57903815
195.94,14.47351989,-1.281302129,0.031261418,3314990,2099200,2112220,14.96149474,14.04732883,-1.29507088,0.058139831,3359930,2044700,2138370,14.58086439
195.96,14.46969861,-1.290296538,0.031293194,3315920,2099930,2112950,14.96138098,14.04304005,-1.304030719,0.058200411,3361740,2045170,2138890,14.58239879
195.98,14.46576172,-1.299229084,0.031325757,3316870,2100670,2113690,14.96126618,14.03863973,-1.312928927,0.058261711,3363530,2045720,2139450,14.5836509
196,14.46170963,-1.308098811,0.031359107,3317820,2101400,2114420,14.96115034,14.03412835,-1.321764536,0.058323716,3365280,2046340,2140050,14.58463854
196.02,14.45754278,-1.316904773,0.03139324,3318790,2102130,2115160,14.96103347,14.02950638,-1.330536576,0.058386411,3367010,2047050,2140690,14.58544635
196.04,14.4532616,-1.325646029,0.031428154,3319770,2102860,2115890,14.96091558,14.02477427,-1.339244093,0.058449789,3368710,2047850,2141340,14.58622452
196.06,14.44886657,-1.334321645,0.031463847,3320770,2103600,2116630,14.96079668,14.01993253,-1.347886154,0.058513839,3370360,2048760,2142020,14.5869922
196.08,14.44435815,-1.342930696,0.031500316,3321770,2104330,2117360,14.96067677,14.0149817,-1.356461843,0.058578553,3371940,2049780,2142730,14.58771632
196.1,14.43973682,-1.351472261,0.031537559,3322790,2105060,2118100,14.96055586,14.00992233,-1.364970255,0.058643916,3373430,2050920,2143470,14.58828626
196.12,14.43500309,-1.359945429,0.031575572,3323820,2105790,2118830,14.96043397,14.004755,-1.373410486,0.058709913,3374810,2052150,2144270,14.58869496
196.14,14.43015747,-1.368349296,0.031614353,3324870,2106530,2119560,14.96031109,13.99948029,-1.381781643,0.058776533,3376120,2053450,2145110,14.58902672
196.16,14.42520048,-1.376682965,0.0316539,3325920,2107260,2120290,14.96018723,13.99409878,-1.390082853,0.058843769,3377380,2054750,2146000,14.58942169
196.18,14.42013265,-1.384945546,0.031694208,3326990,2107980,2121020,14.96006241,13.98861103,-1.398313254,0.058911623,3378590,2056050,2146910,14.58991712
196.2,14.41495453,-1.393136157,0.031735275,3328070,2108710,2121740,14.95993662,13.98301758,-1.406471997,0.058980094,3379740,2057360,2147850,14.59038817
196.22,14.4096667,-1.401253925,0.031777097,3329150,2109440,2122470,14.95980988,13.97731898,-1.414558236,0.059049174,3380810,2058650,2148820,14.59077926
196.24,14.40426971,-1.409297984,0.031819671,3330250,2110160,2123190,14.95968219,13.97151578,-1.422571128,0.059118852,3381790,2059940,2149820,14.59091467
196.26,14.39876417,-1.417267474,0.031862995,3331360,2110880,2123910,14.95955356,13.96560853,-1.43050983,0.059189117,3382750,2061160,2150830,14.59105969
196.28,14.39315067,-1.425161546,0.031907063,3332480,2111600,2124630,14.95942399,13.95959783,-1.438373506,0.059259971,3383710,2062300,2151810,14.59131937
196.3,14.38742982,-1.432979356,0.031951873,3333600,2112310,2125340,14.9592935,13.95348429,-1.446161324,0.059331419,3384700,2063360,2152740,14.59179768
196.32,14.38160225,-1.440720072,0.031997421,3334740,2113020,2126050,14.95916208,13.94726855,-1.453872451,0.05940347,3385740,2064320,2153600,14.59257926
196.34,14.37566859,-1.448382865,0.032043704,3335880,2113730,2126760,14.95902975,13.9409513,-1.461506057,0.059476126,3386780,2065200,2154430,14.59334987
196.36,14.3696295,-1.455966919,0.032090716,3337030,2114440,2127470,14.95889651,13.93453321,-1.469061329,0.059549387,3387840,2065990,2155220,14.59419441
196.38,14.36348563,-1.463471424,0.032138454,3338190,2115140,2128170,14.9587623,13.92801498,-1.47653747,0.059623258,3388990,2066660,2155930,14.59537101
196.4,14.35723766,-1.470895578,0.032186915,3339350,2115840,2128870,14.95862698,13.92139731,-1.4839337,0.059697755,3390260,2067210,2156550,14.59705211
196.42,14.35088628,-1.478238588,0.032236093,3340520,2116530,2129560,14.95849054,13.91468092,-1.491249251,0.059772898,3391640,2067640,2157070,14.59920993
196.44,14.34443217,-1.48549967,0.032285986,3341690,2117220,2130250,14.95835301,13.90786653,-1.498483355,0.059848706,3393120,2067970,2157500,14.60176301
196.46,14.33787606,-1.492678048,0.032336587,3342870,2117910,2130940,14.95821439,13.90095485,-1.505635247,0.059925195,3394720,2068200,2157860,14.60473263
196.48,14.33121866,-1.499772954,0.032387894,3344050,2118590,2131620,14.95807469,13.89394661,-1.512704159,0.060002383,3396430,2068360,2158150,14.60809019
196.5,14.3244607,-1.50678363,0.0324399,3345240,2119260,2132300,14.95793393,13.88684251,-1.519689327,0.060080287,3398260,2068440,2158360,14.61187895
196.52,14.31760293,-1.513709326,0.032492603,3346430,2119930,2132970,14.95779213,13.87964327,-1.526589998,0.060158923,3400190,2068460,2158540,14.61597684
196.54,14.31064611,-1.520549301,0.032545996,3347620,2120600,2133640,14.95764928,13.87234963,-1.53340543,0.060238303,3402190,2068460,2158680,14.62026841
196.56,14.30359099,-1.527302822,0.032600076,3348810,2121260,2134310,14.95750541,13.86496231,-1.540134889,0.060318432,3404260,2068460,2158820,14.62467897
196.58,14.29643836,-1.533969167,0.032654837,3350010,2121920,2134970,14.95736054,13.85748204,-1.546777648,0.060399311,3406360,2068470,2158960,14.62906947
196.6,14.28918901,-1.54054762,0.032710275,3351200,2122570,2135630,14.95721466,13.84990955,-1.553332993,0.060480939,3408460,2068530,2159140,14.63335647
196.62,14.28184373,-1.547037477,0.032766384,3352400,2123210,2136280,14.95706781,13.84224558,-1.55980023,0.060563306,3410550,2068650,2159360,14.63751745
196.64,14.27440334,-1.553438041,0.032823159,3353590,2123850,2136930,14.95691998,13.83449089,-1.566178672,0.060646399,3412580,2068880,2159650,14.64128839
196.66,14.26686865,-1.559748626,0.032880596,3354780,2124490,2137570,14.95677121,13.82664624,-1.572467627,0.060730197,3414530,2069220,2160000,14.64466845
196.68,14.25924051,-1.565968552,0.032938688,3355980,2125120,2138210,14.95662149,13.81871241,-1.578666413,0.060814686,3416440,2069680,2160400,14.64794956
196.7,14.25151975,-1.572097153,0.03299743,3357170,2125740,2138840,14.95647085,13.81069023,-1.584774358,0.060899862,3418320,2070240,2160820,14.65133471
196.72,14.24370723,-1.578133768,0.033056818,3358350,2126360,2139470,14.95631931,13.80258056,-1.59079081,0.060985721,3420150,2070930,2161280,14.65476119
196.74,14.23580381,-1.584077748,0.033116845,3359540,2126980,2140090,14.95616687,13.79438428,-1.596715131,0.061072258,3421900,2071720,2161780,14.65814698
196.76,14.22781037,-1.589928452,0.033177505,3360720,2127590,2140710,14.95601355,13.78610228,-1.602546705,0.061159467,3423570,2072600,2162340,14.66147547
196.78,14.21972779,-1.595685249,0.033238794,3361900,2128190,2141320,14.95585938,13.77773544,-1.608284928,0.061247337,3425120,2073590,2162960,14.66465254
196.8,14.21155696,-1.601347518,0.033300706,3363070,2128790,2141930,14.95570436,13.76928465,-1.613929209,0.061335852,3426510,2074700,2163640,14.66751356
196.82,14.20329879,-1.606914648,0.033363234,3364240,2129390,2142530,14.95554852,13.76075079,-1.619478957,0.061424986,3427740,2075910,2164380,14.67001669
196.84,14.19495419,-1.612386035,0.033426373,3365400,2129980,2143130,14.95539186,13.75213478,-1.624933579,0.061514717,3428810,2077210,2165180,14.67203987
196.86,14.18652409,-1.617761088,0.033490116,3366560,2130560,2143730,14.95523442,13.74343749,-1.630292476,0.061605014,3429700,2078590,2166040,14.67360408
196.88,14.17800942,-1.623039223,0.033554458,3367720,2131150,2144320,14.9550762,13.73465984,-1.63555506,0.061695851,3430430,2080030,2166940,14.67478066
196.9,14.16941113,-1.628219869,0.033619393,3368860,2131720,2144910,14.9549171,13.72580276,-1.64072076,0.061787199,3430990,2081500,2167880,14.67550673
196.92,14.16073016,-1.633302461,0.033684915,3370000,2132300,2145490,14.9547568,13.71686723,-1.64578902,0.061879027,3431410,2082980,2168850,14.67582423
196.94,14.15196748,-1.638286448,0.033751016,3371140,2132870,2146070,14.95459534,13.7078542,-1.650759294,0.061971321,3431800,2084400,2169790,14.67617217
196.96,14.14312407,-1.643171285,0.033817692,3372260,2133430,2146650,14.95443272,13.69876468,-1.655631044,0.062064079,3432170,2085730,2170690,14.6765606
196.98,14.13420089,-1.64795644,0.033884934,3373380,2134000,2147220,14.95426898,13.68959964,-1.660403743,0.0621573,3432530,2086970,2171540,14.67706967
197,14.12519894,-1.65264139,0.033952738,3374490,2134550,2147790,14.95410414,13.68036012,-1.665076885,0.062250986,3432910,2088090,2172300,14.6778601
197.02,14.11611921,-1.657225621,0.034021096,3375590,2135110,2148350,14.95393823,13.67104714,-1.669649981,0.062345139,3433320,2089110,2172990,14.67882825
197.04,14.10696272,-1.661708631,0.034090003,3376680,2135660,2148910,14.95377126,13.66166176,-1.674122539,0.062439744,3433670,2090070,2173650,14.67937414
197.06,14.09773048,-1.666089927,0.03415945,3377760,2136210,2149470,14.95360327,13.65220501,-1.678494049,0.062534776,3433990,2090950,2174280,14.67951108
197.08,14.08842351,-1.670369027,0.034229432,3378830,2136760,2150030,14.95343429,13.64267794,-1.682764001,0.06263021,3434320,2091750,2174870,14.6793196
197.1,14.07904284,-1.674545458,0.034299942,3379890,2137300,2150580,14.95326434,13.63308156,-1.686931897,0.062726028,3434690,2092430,2175410,14.67886409
197.12,14.06958951,-1.67861876,0.034370972,3380940,2137840,2151140,14.95309344,13.62341687,-1.690997252,0.062822211,3435120,2093030,2175910,14.6781456
197.14,14.06006458,-1.682588479,0.034442517,3381970,2138380,2151680,14.95292164,13.61368487,-1.694959597,0.062918735,3435550,2093570,2176400,14.67691113
197.16,14.05046909,-1.686454176,0.034514569,3383000,2138910,2152230,14.95274895,13.60388655,-1.698818475,0.063015564,3435990,2094100,2176870,14.67510837
197.18,14.04080412,-1.690215419,0.03458712,3384010,2139440,2152780,14.95257541,13.59402294,-1.702573437,0.063112667,3436480,2094590,2177330,14.67291607
197.2,14.03107072,-1.693871789,0.034660165,3385010,2139970,2153320,14.95240105,13.58409508,-1.706224048,0.063210026,3437100,2095000,2177740,14.67064883
197.22,14.02126999,-1.697422875,0.034733696,3386000,2140500,2153860,14.9522259,13.57410401,-1.709769881,0.063307637,3437870,2095340,2178110,14.66841197
197.24,14.01140301,-1.700868279,0.034807705,3386970,2141030,2154400,14.95204999,13.56405077,-1.713210523,0.063405498,3438750,2095660,2178470,14.66613394
197.26,14.00147087,-1.704207611,0.034882187,3387930,2141550,2154940,14.95187336,13.55393644,-1.716545569,0.063503603,3439740,2095950,2178810,14.66381466
197.28,13.99147466,-1.707440495,0.034957132,3388880,2142080,2155470,14.95169603,13.54376208,-1.719774622,0.063601944,3440800,2096260,2179170,14.66137172
197.3,13.98141551,-1.710566562,0.035032534,3389820,2142600,2156010,14.95151805,13.53352875,-1.722897294,0.063700507,3441890,2096620,2179570,14.65872368
197.32,13.97129453,-1.713585457,0.035108386,3390740,2143120,2156540,14.95133943,13.52323754,-1.725913208,0.063799274,3443000,2097030,2180010,14.65583389
197.34,13.96111283,-1.716496833,0.03518468,3391650,2143630,2157070,14.95116023,13.51288955,-1.728821995,0.06389823,3444110,2097500,2180490,14.65274439
197.36,13.95087154,-1.719300355,0.035261408,3392540,2144150,2157600,14.95098047,13.50248591,-1.731623302,0.063997358,3445230,2098060,2181000,14.64957361
197.38,13.94057181,-1.721995699,0.035338564,3393420,2144660,2158130,14.95080019,13.49202779,-1.734316798,0.064096645,3446320,2098700,2181560,14.64633026
197.4,13.93021476,-1.724582551,0.03541614,3394280,2145180,2158650,14.95061942,13.48151637,-1.736902177,0.064196075,3447380,2099430,2182150,14.64304418
197.42,13.91980155,-1.727060608,0.035494127,3395130,2145690,2159180,14.9504382,13.47095288,-1.739379144,0.064295635,3448400,2100240,2182780,14.63973928
197.44,13.90933333,-1.729429579,0.035572519,3395970,2146200,2159700,14.95025656,13.46033854,-1.741747417,0.064395316,3449360,2101120,2183440,14.63640206
197.46,13.89881126,-1.731689183,0.035651308,3396790,2146700,2160230,14.95007454,13.44967458,-1.744006716,0.064495106,3450260,2102070,2184150,14.63304712
197.48,13.88823651,-1.733839149,0.035730485,3397600,2147210,2160750,14.94989218,13.4389622,-1.746156773,0.064594999,3451100,2103060,2184890,14.62972506
197.5,13.87761024,-1.735879219,0.035810044,3398400,2147720,2161270,14.94970952,13.42820258,-1.748197329,0.064694991,3451880,2104070,2185650,14.62653761
197.52,13.86693363,-1.737809144,0.035889976,3399180,2148220,2161790,14.94952658,13.41739689,-1.750128148,0.064795087,3452620,2105080,2186410,14.62360418
197.54,13.85620787,-1.739628687,0.035970273,3399940,2148720,2162310,14.94934342,13.4065463,-1.751949004,0.064895286,3453260,2106110,2187180,14.62076119
197.56,13.84543413,-1.741337623,0.036050928,3400700,2149220,2162820,14.94916005,13.39565199,-1.75365968,0.064995589,3453820,2107120,2187960,14.61800049
197.58,13.83461362,-1.742935735,0.036131933,3401440,2149720,2163340,14.94897637,13.38471511,-1.755259957,0.065095994,3454280,2108110,2188730,14.61528408
197.6,13.82374752,-1.74442282,0.03621328,3402160,2150220,2163860,14.94879228,13.37373682,-1.756749601,0.065196504,3454700,2109030,2189490,14.61265537
197.62,13.81283704,-1.745798686,0.03629496,3402870,2150710,2164370,14.94860783,13.36271826,-1.758128364,0.065297126,3455060,2109880,2190250,14.61004683
197.64,13.80188339,-1.747063149,0.036376966,3403570,2151200,2164890,14.94842303,13.35166055,-1.759396007,0.065397868,3455390,2110630,2190960,14.60766848
197.66,13.79088778,-1.74821604,0.03645929,3404260,2151690,2165400,14.94823793,13.3405648,-1.760552329,0.065498739,3455690,2111280,2191640,14.60550416
197.68,13.77985142,-1.749257199,0.036541923,3404930,2152180,2165910,14.94805254,13.32943216,-1.761597156,0.065599745,3455950,2111820,2192290,14.60344522
197.7,13.76877552,-1.750186478,0.036624858,3405590,2152660,2166420,14.9478669,13.31826378,-1.762530332,0.065700886,3456160,2112270,2192920,14.60132819
